model_key,forecast_horizon_hours,forecast_horizon_label,window_start_utc,window_end_utc,window_date,drift_scope,cluster_key,route_name,row_count,eligible_row_count,reviewed_route_share,capacity_unknown_route_share,known_connector_restriction_share,truth_backed_curtailment_share,actual_opportunity_deliverable_mean_mwh,predicted_opportunity_deliverable_mean_mwh,residual_bias_mwh,residual_mae_mwh,actual_opportunity_gross_value_mean_eur,predicted_opportunity_gross_value_mean_eur,residual_bias_eur,residual_mae_eur,feature_drift_score,target_drift_score,residual_drift_score,drift_state,source_lineage
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,16,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,384,0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,368,0,0.0,0.03804347826086957,0.0,0.0,,,,,,,,,0.03804347826086957,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,7,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,168,0,0.03571428571428571,0.0,0.0,0.0,,,,,,,,,0.03571428571428571,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,161,0,0.11180124223602485,0.0,0.0,0.0,,,,,,,,,0.07608695652173914,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,72,71,0.013888888888888888,0.0,0.0,0.0,5.16182290554775,0.0,5.16182290554775,5.16182290554775,397.10677885814687,0.0,397.10677885814687,397.10677885814687,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,22.018357968406196,4.161350110686279,17.857007857719918,26.179708079092475,1314.6094688344742,0.0,1314.6094688344742,1314.6094688344742,0.029589371980676328,3.265616696136868,4.071795092186411,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_anglia_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,96,0.010416666666666666,0.0,0.0,0.0,0.7781674968770153,0.0,0.7781674968770153,0.7781674968770153,59.86559278599412,0.0,59.86559278599412,59.86559278599412,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_anglia_offshore,,92,92,0.03260869565217391,0.03260869565217391,0.0,0.0,4.010496045556285,0.6892032327819305,3.3212928127743537,3.3212928127743537,236.86510748588444,4.819908348298805,232.04519913758566,232.04519913758566,0.03260869565217391,3.2323285486792694,2.5431253158973384,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,72,0.013888888888888888,0.0,0.0,0.0,1.1016316007227067,0.0,1.1016316007227067,1.1016316007227067,84.75017149099894,0.0,84.75017149099894,84.75017149099894,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,2.654524616540383,0.6270641028486729,2.02746051369171,2.02746051369171,133.4923514509466,4.385341450067063,129.1070100008795,129.1070100008795,0.029589371980676328,1.409630056725794,0.8404160813484554,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,humber_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,humber_offshore,,72,72,0.013888888888888888,0.0,0.0,0.0,0.8717510389851006,0.0,0.8717510389851006,0.8717510389851006,67.0651150556823,0.0,67.0651150556823,67.0651150556823,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,humber_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,3.7709298119352743,0.775055459028107,2.995874352907167,3.0018096618284416,225.14394779998892,5.4203115999401295,219.72363620004876,219.76514448622424,0.029589371980676328,2.8991787729501737,2.130058622843341,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,moray_firth_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,96,0.010416666666666666,0.0,0.0,0.0,1.182076326915016,0.0,1.182076326915016,1.182076326915016,90.93890494406259,0.0,90.93890494406259,90.93890494406259,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,moray_firth_offshore,,92,92,0.03260869565217391,0.03260869565217391,0.0,0.0,3.477461214181916,0.6747940402834781,2.8026671738984383,2.8026671738984383,178.27965961887085,4.719138381020502,173.56052123785037,173.56052123785037,0.03260869565217391,1.9418245971115908,1.3709697166619028,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,north_wales_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,72,0.013888888888888888,0.0,0.0,0.0,0.5859143505897526,0.0,0.5859143505897526,0.5859143505897526,45.07526986239557,0.0,45.07526986239557,45.07526986239557,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,north_wales_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,2.5344872481618648,0.5213230083944633,2.0131642397674017,2.017951270720009,151.32195324713373,3.645846393056269,147.67610685407746,147.709584715693,0.029589371980676328,1.9485728975721122,1.4320369201302565,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,shetland_wind,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,shetland_wind,,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,shetland_wind,,69,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,global_daily,,,23,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,global_daily,,,552,551,0.010869565217391304,0.0,0.0,0.0,1.3410929522311243,0.0,1.3410929522311243,1.3410929522311243,103.17229245456879,0.0,103.17229245456879,103.17229245456879,0.010869565217391304,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,global_daily,,,529,529,0.034026465028355386,0.026465028355387523,0.0,0.0,5.3429012162645195,1.0308855276145306,4.312015688649989,5.398983848812568,310.1861840181153,3.4135080541942435,306.772675963921,306.78245676580684,0.026465028355387523,2.983990227803182,3.02580882990287,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,16,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,384,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,368,368,0.0,0.03804347826086957,0.0,0.0,3.208234055317594,0.0,3.208234055317594,3.208234055317594,178.6919797955252,0.0,178.6919797955252,178.6919797955252,0.03804347826086957,3.208234055317594,3.208234055317594,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,7,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,168,168,0.03571428571428571,0.0,0.0,0.0,4.398465575472319,0.0,4.398465575472319,4.398465575472319,338.3805544194488,0.0,338.3805544194488,338.3805544194488,0.03571428571428571,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,161,161,0.11180124223602485,0.0,0.0,0.0,10.222140441286065,3.3871953050191714,6.834945136266893,10.406411948229653,610.744365098321,11.215812178066802,599.5285529202544,599.5606898407362,0.07608695652173914,1.3240242002322329,1.3659186981615024,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,72,57,0.013888888888888888,0.0,0.0,0.0,6.429639057787548,0.0,6.429639057787548,6.429639057787548,494.64177717418295,0.0,494.64177717418295,494.64177717418295,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,22.018357968406196,0.0,22.018357968406196,22.018357968406196,1314.6094688344742,0.0,1314.6094688344742,1314.6094688344742,0.029589371980676328,2.4245091785887527,2.4245091785887527,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_anglia_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,76,0.010416666666666666,0.0,0.0,0.0,0.9829484171078087,0.0,0.9829484171078087,0.9829484171078087,75.61969615072941,0.0,75.61969615072941,75.61969615072941,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_anglia_offshore,,92,92,0.03260869565217391,0.03260869565217391,0.0,0.0,4.010496045556285,0.0,4.010496045556285,4.010496045556285,236.86510748588444,0.0,236.86510748588444,236.86510748588444,0.03260869565217391,3.027547628448476,3.027547628448476,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,57,0.013888888888888888,0.0,0.0,0.0,1.3915346535444717,0.0,1.3915346535444717,1.3915346535444717,107.05284819915656,0.0,107.05284819915656,107.05284819915656,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,2.654524616540383,0.0,2.654524616540383,2.654524616540383,133.4923514509466,0.0,133.4923514509466,133.4923514509466,0.029589371980676328,0.9076237949079202,0.9076237949079202,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,humber_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,humber_offshore,,72,57,0.013888888888888888,0.0,0.0,0.0,1.1011592071390746,0.0,1.1011592071390746,1.1011592071390746,84.71382954401975,0.0,84.71382954401975,84.71382954401975,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,humber_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,3.7709298119352743,0.0,3.7709298119352743,3.7709298119352743,225.14394779998892,0.0,225.14394779998892,225.14394779998892,0.029589371980676328,2.4245091785887523,2.4245091785887523,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,moray_firth_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,76,0.010416666666666666,0.0,0.0,0.0,1.4931490445242308,0.0,1.4931490445242308,1.4931490445242308,114.87019571881589,0.0,114.87019571881589,114.87019571881589,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,moray_firth_offshore,,92,92,0.03260869565217391,0.03260869565217391,0.0,0.0,3.477461214181916,0.0,3.477461214181916,3.477461214181916,178.27965961887085,0.0,178.27965961887085,178.27965961887085,0.03260869565217391,1.3289444727133426,1.3289444727133426,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,north_wales_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,57,0.013888888888888888,0.0,0.0,0.0,0.7401023375870559,0.0,0.7401023375870559,0.7401023375870559,56.93718298407861,0.0,56.93718298407861,56.93718298407861,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,north_wales_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,2.5344872481618648,0.0,2.5344872481618648,2.5344872481618648,151.32195324713373,0.0,151.32195324713373,151.32195324713373,0.029589371980676328,1.7943849105748089,1.7943849105748089,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,shetland_wind,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,shetland_wind,,72,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,shetland_wind,,69,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,global_daily,,,23,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,6,t_plus_6h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,global_daily,,,552,437,0.010869565217391304,0.0,0.0,0.0,1.6909432875957655,0.0,1.6909432875957655,1.6909432875957655,130.0868035296737,0.0,130.0868035296737,130.0868035296737,0.010869565217391304,,,pass,fact_backtest_prediction_hourly
